Var1
""
"https://rp5.ru/Weather_archive_in_Mactan_(airport)"
"https://rp5.ru/Weather_archive_in_Mactan_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Manila"
"https://rp5.ru/Weather_archive_in_Ninoy_(airport)"
"https://rp5.ru/Weather_archive_in_Ninoy_(airport),_METAR"
