Var1
"https://rp5.ru/Weather_archive_in_Libreville_(airport)"
"https://rp5.ru/Weather_archive_in_Libreville_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Port-Gentil_(airport)"
