Var1
"https://rp5.ru/Weather_archive_in_Saint-Denis_(airport)"
"https://rp5.ru/Weather_archive_in_Saint-Denis_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Saint-Pierre_(airport),_Reunion,_METAR"
