Var1
"https://rp5.ru/Weather_archive_in_Skopje,_Petrovec_(airport)"
"https://rp5.ru/Weather_archive_in_Skopje,_Petrovec_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Vranje"
