Var1
"https://rp5.ru/Weather_archive_in_Bakhmut_(Artemivsk)"
"https://rp5.ru/Weather_archive_in_Cherkasy_(airport)"
"https://rp5.ru/Weather_archive_in_Chigirin"
"https://rp5.ru/Weather_archive_in_Chornomorsk_(Illichivsk)"
"https://rp5.ru/Weather_archive_in_Donetsk_(airport)"
"https://rp5.ru/Weather_archive_in_Kaniv"
"https://rp5.ru/Weather_archive_in_Kiev,_Antonov_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Kiev,_Zhuliany_(airport)"
"https://rp5.ru/Weather_archive_in_Kiev,_Zhuliany_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Lugansk"
"https://rp5.ru/Weather_archive_in_Lutsk"
"https://rp5.ru/Weather_archive_in_Odesa"
"https://rp5.ru/Weather_archive_in_Odessa_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Rivne_(airport)"
"https://rp5.ru/Weather_archive_in_Rivne_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Svitlovodsk"
"https://rp5.ru/Weather_archive_in_Vyshhorod"
