Var1
"https://rp5.ru/Weather_archive_in_Abuja_(airport)"
"https://rp5.ru/Weather_archive_in_Abuja_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Ijebu_Ode"
"https://rp5.ru/Weather_archive_in_Minna"
"https://rp5.ru/Weather_archive_in_Murtala_Muhammed_(airport)"
"https://rp5.ru/Weather_archive_in_Murtala_Muhammed_(airport),_METAR"
