Var1
"https://rp5.ru/Weather_archive_in_Ashmyany"
"https://rp5.ru/Weather_archive_in_Kaunas"
"https://rp5.ru/Weather_archive_in_Kaunas_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Kybartai"
"https://rp5.ru/Weather_archive_in_Vilnius_(airport)"
"https://rp5.ru/Weather_archive_in_Vilnius_(airport),_METAR"
