Var1
""
"https://rp5.ru/Weather_archive_in_Amman_(airport)"
"https://rp5.ru/Weather_archive_in_Amman_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Aqaba_(airport)"
"https://rp5.ru/Weather_archive_in_Aqaba_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Beersheba"
"https://rp5.ru/Weather_archive_in_Beirut_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Eilat_(airport)"
"https://rp5.ru/Weather_archive_in_Haifa_(airport),_METAR"
"https://rp5.ru/Weather_archive_in_Jerusalem"
"https://rp5.ru/Weather_archive_in_Mafraq"
"https://rp5.ru/Weather_archive_in_Tel_Aviv,_Ben-Gurion_(airport)"
"https://rp5.ru/Weather_archive_in_Tel_Aviv,_Ben-Gurion_(airport),_METAR"
